ID_REF,sputum from pulmonary tuberculosis patient1,sputum from pulmonary tuberculosis patient1(dye flip),sputum from pulmonary tuberculosis patient 2,sputum from pulmonary tuberculosis patient 3,sputum from pulmonary tuberculosis patient 3 (dye flip),sputum from pulmonary tuberculosis patient 4,sputum from pulmonary tuberculosis patient 5,sputum from pulmonary tuberculosis patient 5 (dye flip),sputum from pulmonary tuberculosis patient 6,sputum from pulmonary tuberculosis patient 7,sputum from pulmonary tuberculosis patient 7 (dye flip),,,,,,,,
131508,-2.27443,-0.272367,-1.82099,-1.497,-0.769792,-0.247599,-1.57209,-0.720273,-0.70679,-1.65627,-1.23706,,,,,,,,
131509,-4.06865,-1.07739,-2.81082,-1.36016,-1.99832,-2.18014,-2.21959,-0.0270749,-1.18029,-1.44927,-2.38194,,,,,,,,
131510,0.988232,0.118463,0.763021,null,0.361804,0.797477,0.421579,0.292999,null,1.01354,0.425222,,,,,,,,
131511,-0.806066,-0.238017,-0.930061,-0.167714,-0.888136,0.359095,-1.088,-0.51179,null,-0.361445,-1.01356,,,,,,,,
131512,1.19608,0.254217,0.734113,0.789024,-0.0822612,0.924678,0.171485,0.768029,0.988769,1.22033,0.35753,,,,,,,,
131513,-0.201967,-0.0610591,0.00444484,null,0.0184459,-0.0727873,0.223061,0.144827,null,0.463603,-0.111398,,,,,,,,
131514,1.34669,0.23551,1.13788,1.00346,0.647732,-0.235956,1.98181,0.644356,1.06586,2.5914,0.720743,,,,,,,,
131515,-2.01304,-0.663387,-1.3682,-1.42891,-0.577997,-0.983328,0.317086,-0.782274,0.972885,0.134996,-0.247915,,,,,,,,
131601,-2.82715,-1.08199,-2.11108,-4.00122,-2.09391,-1.56435,-1.70685,-1.42372,-0.279071,-1.5993,-3.29142,,,,,,,,
131602,-1.75777,-0.187304,-1.03489,-1.76751,-0.691727,-1.00124,-1.5798,-0.0652656,0.348275,-1.38104,-0.761752,,,,,,,,
131603,-1.46665,-0.1008,-0.467013,-1.19777,-0.64247,-0.302754,-1.84304,-0.675856,-0.416379,-1.86242,-1.06581,,,,,,,,
131604,1.41032,0.286782,1.24423,0.755866,0.430211,0.420262,0.478134,0.351112,0.627595,1.1585,1.14492,,,,,,,,
131605,0.545691,0.129786,0.648498,1.00809,0.400057,0.800618,0.575098,0.324717,0.355495,0.190139,0.600918,,,,,,,,
131606,-0.986466,-0.143348,-1.4871,-0.727061,-0.526645,-0.296534,-1.21639,-1.01577,null,-1.75832,-1.30558,,,,,,,,
131607,-0.0434108,0.0612564,0.302664,0.0236333,0.343724,-0.126638,null,0.398037,0.372472,0.623644,0.586877,,,,,,,,
131608,2.10411,0.754788,0.930538,0.606925,1.41541,0.66655,0.979381,2.31917,2.56597,2.45317,3.62163,,,,,,,,
131609,0.812328,0.366237,0.438086,0.732099,0.636824,0.572474,null,null,-0.274526,-0.294151,0.0119294,,,,,,,,
131610,0.80323,0.119667,0.413622,0.553167,-0.0423291,0.486302,0.537402,0.179277,0.178963,1.04526,0.118239,,,,,,,,
131611,0.372694,-0.090063,0.162307,0.468103,0.15392,0.32533,null,0.1223,0.202689,0.341411,-0.168581,,,,,,,,
131612,0.505835,0.00562523,0.262727,-0.0684027,-0.121709,0.234606,-0.304647,0.103136,0.0547816,0.340946,-0.302335,,,,,,,,
131613,1.52132,0.122362,0.779419,0.317638,0.52474,0.190332,1.20337,0.87772,1.06849,1.6147,1.04822,,,,,,,,
131614,0.369221,0.235338,-0.22554,0.352705,0.141544,0.516359,0.284202,-0.0186033,null,-0.139001,-0.0998083,,,,,,,,
131615,1.4736,0.1506,1.23418,1.25519,0.922494,0.855714,2.57786,1.26819,2.13982,2.74448,2.04763,,,,,,,,
131701,-4.36899,-1.83933,-4.12349,-4.74197,-3.38874,-3.31328,-3.42451,-2.24989,-1.07578,-3.93742,-2.99903,,,,,,,,
131702,3.27799,0.877108,3.03979,3.54146,3.21031,0.987351,-0.18837,-0.322995,-0.501456,-0.887196,-0.902614,,,,,,,,
131703,1.93008,0.637206,0.782699,1.23419,0.351267,1.42037,0.664498,1.7336,2.20477,1.534,2.24004,,,,,,,,
131704,-0.580037,-0.301238,-0.430023,-0.631023,-1.02558,-0.466427,-1.60631,-0.519644,null,-1.93922,-1.29097,,,,,,,,
131705,-1.4736,-0.283543,-1.75957,-1.75391,-0.501457,-0.959162,-1.91342,-0.433103,-0.886244,-2.24172,-1.35246,,,,,,,,
131706,1.09989,-0.0108765,0.414383,0.884739,0.324813,-0.597365,0.419718,0.610632,0.405293,0.268768,0.918154,,,,,,,,
131707,-2.21658,-0.230566,-1.15711,-0.924562,-0.514789,-1.34712,-1.75128,-0.079293,-0.430577,-1.89717,-0.800283,,,,,,,,
131708,-0.786478,-0.152512,-0.0731983,-0.0820343,-0.188165,-0.691983,-1.18234,0.266817,-0.873209,-1.04489,-0.972768,,,,,,,,
131709,-1.64465,-0.406455,-0.823147,-1.40095,-0.973579,-0.463188,-1.48557,0.151977,-0.985966,-1.20237,-1.28289,,,,,,,,
131710,-1.09468,-0.564043,-1.15293,-1.21842,-0.90346,-0.744458,-1.97951,-0.221226,-1.02537,-1.18738,-1.18526,,,,,,,,
131711,-0.239682,0.165841,-0.514649,0.071312,0.530286,-0.0818115,-0.416104,0.655656,0.343485,0.550545,0.273232,,,,,,,,
131712,-4.11797,-1.74923,-3.37283,-3.94836,-2.3837,-3.53927,-2.79537,-1.18645,-1.24796,-3.28261,-2.76678,,,,,,,,
131713,-0.253442,0.0753506,-0.822374,0.160137,0.0840702,0.253531,-0.162257,-0.256464,null,-0.813959,-0.644339,,,,,,,,
131714,2.06346,0.0427258,1.52661,1.10113,-0.0410048,1.00199,2.66032,1.20816,1.99581,2.98792,1.88312,,,,,,,,
131715,-0.933753,0.0639974,-0.418689,-0.732663,-0.0751707,-0.421661,-0.156245,-0.716374,0.182912,-0.166247,-0.593563,,,,,,,,
131801,1.32832,0.401425,1.05508,0.83019,1.02009,0.715105,0.18574,0.0889119,0.214778,null,null,,,,,,,,
131802,-0.205265,0.0921156,0.307333,-0.114834,-0.289108,-0.257115,null,-0.30055,null,-0.793194,-0.366721,,,,,,,,
131803,-0.0196543,0.143426,0.155427,-0.01278,0.109728,-0.487022,-0.694039,-0.235254,null,-0.63089,-0.10918,,,,,,,,
131804,0.274021,0.0953697,0.587641,0.373294,0.407071,0.217054,-0.8896,-0.472206,null,-0.718659,-0.0651915,,,,,,,,
131805,-0.336787,-0.267242,-0.333268,-0.0322203,-0.478284,-0.345888,-0.391458,-0.393937,-0.243688,-0.406137,-0.344224,,,,,,,,
131806,-1.64249,-0.368399,-1.79755,-1.10482,-0.830189,-0.88835,-1.93761,-0.731062,-0.992566,-2.83013,-1.81028,,,,,,,,
131807,-2.36234,-0.641156,-2.25694,-2.46795,-1.49178,-1.75143,-2.0138,-0.54613,-1.02291,-2.80574,-1.71075,,,,,,,,
131808,-1.46464,-0.291919,-0.0620894,-0.0332326,-0.183045,-0.374051,-1.44036,0.618619,-0.736248,-2.09267,-1.00009,,,,,,,,
131809,-3.89095,-2.19272,-3.71908,-2.69776,-3.2184,-3.27867,-2.81418,-0.271435,-1.71253,-2.60569,-2.43179,,,,,,,,
131810,1.3919,0.30055,1.03418,0.505799,0.462752,0.274947,0.55417,0.7135,0.199382,1.38494,0.984645,,,,,,,,
131811,1.29002,0.209868,0.979814,1.385,0.433864,0.83414,0.763012,0.469902,0.442402,1.50973,0.632615,,,,,,,,
131812,-2.06146,-0.242416,-1.67449,-1.13284,-0.105058,-1.4026,-1.6906,-0.23797,-0.902931,-1.68452,-1.22032,,,,,,,,
131813,0.402465,-0.151918,0.419569,0.211692,-0.0713093,-0.0498143,0.861647,0.130639,0.265714,0.864348,0.0628885,,,,,,,,
131814,1.12863,0.0810229,1.36179,1.17992,0.112033,0.555027,1.69354,0.530604,0.872307,1.30205,0.795897,,,,,,,,
131815,1.83256,0.0806796,1.38524,1.51639,-0.0283218,1.12611,1.95498,0.366235,0.767714,2.237,0.404648,,,,,,,,
131901,0.346264,-0.23785,0.415121,0.184256,-0.175613,-0.653561,-0.342032,-0.0451474,0.151675,0.25375,0.623979,,,,,,,,
131902,1.0555,0.245662,0.881161,0.673641,0.230208,0.582384,-0.0136411,-0.15851,0.312537,0.114517,null,,,,,,,,
131903,1.46133,0.184908,1.33573,0.808789,0.177003,0.588605,null,-0.0782461,0.330631,0.708618,0.600089,,,,,,,,
131904,0.93597,-0.0539472,0.989923,1.40923,-0.010309,1.09411,0.0853288,-0.0172248,null,0.623868,null,,,,,,,,
131905,-0.356067,-0.26439,-0.409674,-0.576245,-0.250041,-0.319114,-0.52888,0.45833,0.420832,-0.858545,-0.261746,,,,,,,,
131906,1.45794,0.053589,0.877903,1.07751,0.0212617,0.795569,0.591159,0.560728,1.13023,1.20452,1.39573,,,,,,,,
131907,0.895013,0.201874,0.225714,0.911256,0.412935,0.242759,-0.116681,0.922146,0.484961,0.0900224,0.983525,,,,,,,,
131908,-1.71046,-0.629347,-0.831154,0.0201797,-0.999681,-0.924245,-1.15516,0.187268,-0.786983,-0.958876,-1.23323,,,,,,,,
131909,1.6511,0.542259,0.733157,0.810911,0.857147,0.655869,0.138357,1.79028,1.77332,1.83405,2.28743,,,,,,,,
131910,1.51468,0.262846,0.974986,1.19951,0.690471,0.401252,1.00486,1.20863,0.806778,1.82009,1.71314,,,,,,,,
131911,-0.0227505,0.0996803,0.25143,0.241242,-0.0172908,0.332846,-0.233676,0.498859,0.660072,0.263288,0.3189,,,,,,,,
131912,1.55432,-0.075192,0.678228,1.42009,0.0866135,-1.03194,1.62246,0.653763,0.574099,2.68769,0.685862,,,,,,,,
140101,1.18659,0.342426,1.35093,1.14438,0.130965,0.880853,0.870611,0.846445,0.304133,0.70755,0.659524,,,,,,,,
140102,1.13137,0.254245,0.811245,0.433427,0.383542,0.533583,0.276548,0.632919,-0.0360241,0.240527,0.88797,,,,,,,,
140103,1.01398,0.578866,0.901711,0.748021,0.474262,1.08617,0.65632,0.705198,0.388042,0.443381,1.1434,,,,,,,,
140104,0.837191,0.546169,0.92073,0.788978,0.310788,0.480006,0.345839,-0.0925887,0.0497692,0.677997,0.641115,,,,,,,,
140105,-0.98089,0.0655605,-1.03923,-0.119382,0.029991,-0.953918,-1.23916,-0.758751,-0.503425,-0.795664,-0.459751,,,,,,,,
140106,-0.0149229,0.207051,-0.357979,0.249752,0.0653466,0.062953,-0.964842,-0.435905,-0.451027,-0.309019,-0.221268,,,,,,,,
140107,1.18719,0.433931,1.13007,0.744851,0.644091,1.18636,0.712378,1.30517,0.685782,0.970627,1.69074,,,,,,,,
140108,1.32008,0.420168,0.975895,1.12547,0.783832,0.373611,null,0.46778,0.446529,0.798732,0.771672,,,,,,,,
140109,0.55764,0.0284732,0.542739,0.671626,0.141332,0.715795,0.530126,0.242817,-0.134447,0.228627,0.21169,,,,,,,,
140110,-0.265011,0.288758,-0.3912,0.311072,0.0563278,0.421592,-1.03182,-0.649225,-0.844152,-0.394738,-0.222774,,,,,,,,
140111,-1.74348,0.178136,-1.19638,-0.481153,0.0680721,-0.265077,-2.20435,-1.55362,-1.12951,-1.20365,-1.29755,,,,,,,,
140112,0.862568,0.407278,0.646003,0.719103,0.543067,1.08622,0.39375,0.814797,0.399861,0.678762,1.18394,,,,,,,,
140113,-0.632763,-0.482285,-0.693755,-0.25422,-0.785943,-0.293024,-1.06074,-1.41036,-0.868495,-0.527905,-1.05823,,,,,,,,
140114,-0.538974,-0.280321,-1.10772,-1.25661,-0.435327,-0.226676,-1.67334,-1.69107,-0.982727,-0.799107,-1.52785,,,,,,,,
140115,-0.79278,-0.148861,-0.732552,-0.664189,-0.358008,-0.269301,-0.715582,-0.263613,-0.192197,-0.0885128,-0.18282,,,,,,,,
140201,-1.09183,-0.0962982,-0.920646,0.125344,-0.084364,-0.400054,-2.59563,-1.65639,-1.18517,-1.91813,-1.55866,,,,,,,,
140202,0.558366,0.0461114,0.0497113,0.507147,-0.176218,0.767048,-0.626076,-0.627538,-0.773597,-0.610091,-0.43683,,,,,,,,
140203,0.449527,0.0452368,0.298691,0.231505,0.235935,0.268495,-0.00173878,0.121133,-0.22563,-0.477548,0.198563,,,,,,,,
140204,-0.404241,0.0105123,-0.00928588,0.725876,0.0196259,0.0503421,-0.293279,-0.753241,-0.304539,0.176844,0.216192,,,,,,,,
140205,0.417181,0.143801,0.0244671,0.680643,0.219717,0.398439,-0.694846,-0.614629,-0.054207,-0.0396401,0.30483,,,,,,,,
140206,0.980912,0.301901,0.687153,0.461673,0.330621,1.15354,0.0462618,0.0450805,0.0531963,0.308646,0.517436,,,,,,,,
140207,-0.764965,0.000441147,-1.39279,-0.782241,0.25255,-0.139242,-1.20762,-0.947802,-0.964647,-1.41626,-1.10108,,,,,,,,
140208,-0.417643,0.118943,-0.737615,-0.212139,0.474239,-0.263075,-1.57209,-1.14519,-0.636949,-0.529863,-0.663933,,,,,,,,
140209,-0.0134108,0.17726,0.116686,0.185446,0.47465,-0.248701,-0.215148,-0.389556,-0.185426,0.102795,-0.155824,,,,,,,,
140210,-0.0406757,0.0923501,-0.325244,-0.1744,0.193634,0.126421,-1.33935,-0.819195,-0.539505,-0.666902,-0.258803,,,,,,,,
140211,0.135188,0.200362,-0.403782,0.0824434,0.344135,-0.0120025,-1.25557,-0.846226,-0.475602,-0.648777,0.0188195,,,,,,,,
140212,-0.00746992,0.300562,0.258276,0.222062,0.580115,-0.305249,null,-0.0349443,0.312945,-0.0874299,0.029763,,,,,,,,
140213,-0.382079,0.224445,-0.198101,0.297191,0.326797,-0.409033,null,-1.06291,-0.310226,-0.398975,-0.452729,,,,,,,,
140214,0.0900224,0.0540417,-0.0327083,0.185753,0.21778,0.0673262,null,-1.20705,0.306178,-0.540753,-0.591744,,,,,,,,
140215,-1.08612,-0.596639,-1.1227,-0.756838,-0.893483,-1.38219,-1.48343,-1.11429,-0.658697,-0.994509,-1.43842,,,,,,,,
140301,1.71589,0.493914,0.74776,1.05598,0.472662,1.22477,2.18804,1.78625,1.27961,0.967528,1.78486,,,,,,,,
140302,0.67104,0.25223,0.952346,0.694661,0.134173,-0.0998559,0.720713,0.766361,0.617742,0.634058,1.01492,,,,,,,,
140303,-0.730857,-0.726477,-1.40978,-1.01437,-0.896266,-1.33564,-1.35301,-1.40613,-1.71384,-1.99517,-1.83157,,,,,,,,
140304,1.16606,0.407216,0.585677,0.447783,0.414228,0.541318,1.07442,0.863992,0.813243,0.826754,1.50754,,,,,,,,
140305,-0.794847,0.0250841,-0.891909,-0.42069,0.0667669,-0.543768,-1.97084,-1.38243,-1.23127,-1.12475,-1.09022,,,,,,,,
140306,-0.0860274,0.319532,-0.029744,0.280917,0.253887,-0.584821,-0.997527,-0.816741,-0.796162,-0.189832,-0.418602,,,,,,,,
140307,-0.0731183,-0.152732,-0.939185,-0.104365,-0.0360968,0.081466,-0.630468,-1.12312,-0.416172,0.00540689,-0.605795,,,,,,,,
140308,0.337068,0.10451,-0.28519,-0.0794302,0.251374,-0.113935,0.205941,0.382529,0.0220624,0.294888,0.787228,,,,,,,,
140309,0.244555,0.0804889,0.0823544,-0.179146,0.213827,-0.0759335,-0.204634,0.0931115,-0.144686,0.2717,0.42887,,,,,,,,
140310,1.19379,0.341083,1.18454,0.531757,0.51452,0.600139,0.917514,1.64824,0.943652,0.67722,1.45879,,,,,,,,
140311,-1.29295,-0.0526636,-1.06406,-0.368659,-0.147013,-0.891324,-1.43309,-1.19845,-0.617416,-1.00484,-1.22038,,,,,,,,
140312,0.306942,0.00631394,-0.246455,0.12587,-0.273904,0.0152769,-1.47456,0.0456712,0.276393,0.0841945,0.988217,,,,,,,,
140313,0.927105,0.277406,0.736383,0.696343,0.610633,0.292296,0.864477,0.821516,0.850021,0.434165,1.13891,,,,,,,,
140314,-1.07321,-0.123812,-1.40675,-0.89606,-0.21152,-0.638625,-1.47305,-1.9813,-0.77594,-0.908021,-1.31115,,,,,,,,
140315,-1.27283,-0.210412,-1.36061,-0.847863,-0.48803,-0.789718,-1.07477,-0.595809,0.228011,0.170989,0.395004,,,,,,,,
140401,-2.53079,-0.576357,-2.29416,-2.12992,-0.380931,-1.40635,-2.65364,-1.80424,-1.62806,-3.01083,-2.19334,,,,,,,,
140402,0.116142,0.23387,0.547949,0.174092,0.296523,-0.109194,-0.739342,-0.595277,-0.657346,-0.821038,-0.389453,,,,,,,,
140403,-2.54115,-0.445456,-2.92922,-2.24807,-0.877184,-2.13286,-2.58184,-1.91737,-1.1555,-2.04515,-1.48818,,,,,,,,
140404,1.31237,0.240946,0.35107,0.517575,0.128788,-0.0848277,0.430647,null,0.154665,0.5824,null,,,,,,,,
140405,0.841127,0.601187,0.956374,0.993155,1.06543,1.17441,0.658186,1.39322,0.98171,0.379229,1.78392,,,,,,,,
140406,1.53372,0.378668,0.593592,0.793314,0.362944,1.02974,0.763378,null,0.135873,0.693994,null,,,,,,,,
140407,1.40855,0.0075823,0.456481,0.779704,0.0568548,0.483987,0.944333,0.244692,-0.0699735,0.75103,0.215357,,,,,,,,
140408,1.14997,0.399418,0.531334,0.907009,0.273328,0.688655,0.554251,0.385709,null,0.739232,null,,,,,,,,
140409,3.92909,1.31393,3.99735,5.04665,3.00241,2.5523,2.66023,2.08605,2.48103,0.551988,1.02313,,,,,,,,
140410,1.94534,0.0839768,0.918236,1.07817,0.287064,2.0996,2.68399,2.11504,1.70804,1.20552,2.09248,,,,,,,,
140411,1.35669,0.57191,1.04044,1.87124,1.59789,0.859739,null,null,null,0.324306,null,,,,,,,,
140412,0.968915,0.371747,0.852242,0.762099,0.530462,1.07731,1.04218,0.630977,0.454679,0.493585,0.911477,,,,,,,,
140413,1.58233,0.270934,1.05857,1.34573,0.559692,1.51851,0.990969,0.549134,0.413408,0.355976,0.867348,,,,,,,,
140414,0.208742,0.0205664,-0.403679,-0.315445,-0.147823,0.239303,-0.254031,-0.53169,-0.341172,0.177324,-0.324724,,,,,,,,
140415,-0.433039,0.014284,-0.12861,0.00277289,-0.0749853,-0.125144,-0.0039301,-0.547529,-0.203668,-0.0205249,-0.303603,,,,,,,,
140501,-1.27606,-0.475897,-1.84752,-1.35125,-0.342683,-1.32372,-0.987157,-0.845092,-0.677391,-1.45932,-0.863985,,,,,,,,
140502,-0.786943,-0.185653,-1.07224,-0.720227,-0.286415,-0.628775,-0.878011,-0.793218,-0.549133,-0.889428,-0.706589,,,,,,,,
140503,0.454467,0.102531,-0.12005,0.0536534,-0.133076,0.596482,0.0396428,0.0988131,-0.0379629,0.0365789,0.343889,,,,,,,,
140504,-0.611119,-0.0535642,-0.932503,-0.230632,0.0854226,-0.341627,-1.21699,-0.837461,-0.621754,-0.752025,-0.582752,,,,,,,,
140505,-0.516063,0.0924411,-0.447002,0.320723,-0.0503194,0.0262514,-0.829173,-0.842392,-0.718448,-0.264455,-0.383853,,,,,,,,
140506,-0.842738,-0.320729,-1.00705,-0.644926,-0.560469,-0.715435,-0.865838,-1.08364,-0.928305,-0.558101,-0.826273,,,,,,,,
140507,-0.0636835,0.124436,0.192712,-0.0534533,0.175619,0.353104,0.368203,0.631261,0.0600127,0.357815,0.686426,,,,,,,,
140508,-1.09838,-0.569332,-1.25266,-0.776007,-0.664468,-1.26183,-0.469787,-0.0754465,-0.275352,-0.325138,0.0462075,,,,,,,,
140509,-2.34603,-1.70801,-1.93091,-2.23741,-1.5105,-2.3996,-1.91947,-1.46897,-1.20528,-1.4237,-1.73267,,,,,,,,
140510,0.334827,-0.194112,-0.263955,-0.15289,-0.119597,-0.236972,0.655457,0.780092,0.640965,0.172929,0.954912,,,,,,,,
140511,-0.814036,-0.259834,-1.33136,-0.951164,-0.639943,-0.46542,-0.5525,-0.181948,-0.0768397,-0.5116,-0.317595,,,,,,,,
140512,-0.586068,-0.130931,-0.744805,-0.54709,-0.570404,-0.769805,-0.894597,-0.6759,-0.523217,-0.423645,-0.646965,,,,,,,,
140513,-1.2584,-0.258079,0.622231,-0.25215,-0.472258,-0.234017,0.422539,-0.136466,-0.486335,0.273996,-0.353915,,,,,,,,
140514,1.25327,0.372704,0.649944,0.841353,0.191018,1.10267,-0.0636772,0.379629,-0.106565,0.266055,0.170699,,,,,,,,
140515,0.406089,0.0319122,0.143509,0.108988,0.112429,-0.135576,0.334648,0.0962838,0.173609,0.329881,0.285918,,,,,,,,
140601,0.701327,0.273898,0.739527,0.500877,0.347675,0.523324,0.391874,-0.175177,0.274039,0.236439,0.607625,,,,,,,,
140602,1.26349,0.366216,1.19485,0.978365,0.145692,1.04987,1.0251,0.313895,0.359011,0.963173,0.71661,,,,,,,,
140603,0.639039,0.104671,0.0400551,0.00295397,-0.235444,0.14926,0.261179,-0.000939021,-0.111357,0.267805,0.172677,,,,,,,,
140604,0.284811,0.20651,0.448448,0.0906946,-0.0325791,0.888174,-0.558021,-0.566664,-0.352525,-0.192861,-0.111804,,,,,,,,
140605,0.952825,-0.0864791,0.912776,0.721281,0.0457906,0.502847,0.781725,0.00499929,-0.169736,0.596634,0.128675,,,,,,,,
140606,1.3542,0.103161,0.700132,0.582041,0.238719,0.999231,0.834959,0.802169,0.151123,0.945388,0.802569,,,,,,,,
140607,0.66535,0.291007,0.667281,0.435074,0.26675,0.200094,null,0.575102,0.239741,null,0.771711,,,,,,,,
140608,0.466361,0.123073,-0.0692153,0.00980088,0.3506,0.344619,0.625519,1.23971,0.367981,0.465783,1.23823,,,,,,,,
140609,-0.972662,0.0816304,-0.698279,-0.528724,0.383679,-0.356042,-1.45836,-0.747058,-0.682262,-0.3808,-0.575032,,,,,,,,
140610,0.631175,-0.0811611,0.974235,1.22063,-0.194288,1.29676,1.41472,0.707154,0.394831,0.996545,0.733013,,,,,,,,
140611,0.78449,0.391422,1.02644,0.687757,0.373785,0.678542,0.911894,1.35402,0.905791,0.935251,1.37236,,,,,,,,
140612,-2.71817,-1.02661,-2.48724,-3.52659,-2.39909,-2.59836,-3.07648,-2.28599,-1.47146,-1.98482,-2.05511,,,,,,,,
140613,0.116904,0.268161,0.171918,0.487769,0.161141,0.132593,-0.401331,-0.561497,0.0284675,0.155505,0.0118282,,,,,,,,
140614,0.980244,-0.0552566,0.438278,0.859869,0.111743,0.589254,1.65434,0.810376,0.752387,1.45328,0.925845,,,,,,,,
140615,0.657018,0.303168,0.563418,0.560787,0.280485,0.521794,0.456553,0.136699,0.163374,0.567414,0.171846,,,,,,,,
140701,-0.0153707,-0.586353,-1.50401,-0.706619,-0.258858,0.0869575,-1.21668,-1.91601,-1.15236,-2.00261,-2.23194,,,,,,,,
140702,-0.724498,-0.140693,-0.674293,-0.188671,-0.170683,-0.486645,-0.454049,-1.06272,-0.685712,-0.733112,-0.899118,,,,,,,,
140703,0.0659864,0.129436,0.115152,0.136684,0.445561,0.561118,-0.138271,0.145284,-0.162345,-0.0723006,0.402647,,,,,,,,
140704,-0.158419,-0.116004,-0.320166,-0.118297,0.0631867,-0.721825,-0.660579,-0.0176774,0.0116393,-0.546548,0.233597,,,,,,,,
140705,-0.118683,0.194666,0.206066,-0.13668,0.171416,0.402811,0.249311,0.58206,-0.0724222,0.0485923,0.480799,,,,,,,,
140706,0.0147136,0.200519,-0.0265257,0.169702,-0.303412,0.311368,-0.160436,-0.856055,-0.466807,0.396438,-0.208022,,,,,,,,
140707,0.933507,0.190575,0.779658,0.958262,0.325959,0.9167,0.0338378,0.00560604,-0.0774129,0.599243,0.0644423,,,,,,,,
140708,0.21258,0.232642,0.619552,0.445253,0.595102,-0.49167,0.59838,0.627086,0.383293,0.444808,1.04149,,,,,,,,
140709,-0.687807,0.173322,-0.446286,0.0132872,0.69763,-0.541277,-1.13328,-0.787324,-0.712849,-0.393075,-0.633179,,,,,,,,
140710,0.498406,0.0379343,0.801175,0.823958,-0.0181698,-0.324726,0.316714,-0.181618,-0.421364,0.683597,0.290283,,,,,,,,
140711,-0.378503,-0.373092,-0.425891,-0.202998,-0.804178,-0.922369,-0.079573,-0.243381,-0.515493,0.108684,-0.757695,,,,,,,,
140712,0.875982,0.140438,0.805133,0.639873,0.345646,0.34938,1.06984,0.840275,0.383054,0.493592,0.696196,,,,,,,,
140713,1.47141,0.218179,1.16169,0.867059,-0.00498121,1.44861,0.922988,0.117325,0.0151538,0.414851,0.00949101,,,,,,,,
140714,1.087,0.291961,0.981157,0.926766,0.405979,0.0482298,1.22645,0.705817,0.561023,0.639277,0.753594,,,,,,,,
140715,-0.302125,0.208316,0.468609,-0.218546,0.251684,-0.0818443,-0.539812,-0.0461578,0.0559047,0.0657575,0.117873,,,,,,,,
140801,1.38759,0.388743,0.651082,0.385095,0.53266,0.722012,1.94604,1.75919,1.46819,0.811916,1.80205,,,,,,,,
140802,1.6587,0.0480934,1.02042,0.868903,-0.0761767,1.0994,2.02596,1.27318,1.25593,1.14958,0.910228,,,,,,,,
140803,-0.159769,0.255242,0.239239,0.0714004,0.285004,-0.0134157,-0.262219,-0.0229782,0.0350476,-0.212506,0.102959,,,,,,,,
140804,1.21742,0.158618,0.895097,0.418425,0.600376,1.15877,1.54747,1.97758,1.04268,0.471539,1.51647,,,,,,,,
140805,-0.136791,0.306949,-0.0135088,0.164894,-0.056105,0.252641,-0.590932,-0.433793,-0.38856,-0.128542,-0.46397,,,,,,,,
140806,1.23128,0.184568,0.969998,0.78623,0.339284,0.764381,1.36301,1.02329,0.705906,0.81581,1.35255,,,,,,,,
140807,-1.53141,-0.524011,-1.59948,-1.50982,-1.33172,-0.725668,-2.01062,-1.41228,-1.67993,-1.3272,-1.82498,,,,,,,,
140808,-0.503641,0.148695,-0.455599,-0.371545,0.376599,-0.640551,-0.805881,-0.715452,-0.525201,-0.32826,-0.451229,,,,,,,,
140809,0.198588,0.160065,0.377221,0.414064,0.35454,0.0652292,0.440181,-0.574157,-0.697738,0.726599,-0.183689,,,,,,,,
140810,1.02143,0.168519,0.999899,1.09048,0.235874,0.67654,1.7373,1.54109,0.540687,0.927054,1.3,,,,,,,,
140811,-0.271258,0.0241989,-0.0536004,-0.185587,-0.0095023,-0.342555,null,-0.378471,-0.203493,null,-0.524606,,,,,,,,
140812,-0.416876,0.301282,-0.0650333,-0.00119602,0.30962,0.01944,-0.917293,-0.755733,-0.42457,-0.0916037,-0.589941,,,,,,,,
140813,1.21471,0.109501,0.521935,0.553318,-0.0842326,0.822099,0.474246,0.202375,0.00793354,null,0.194032,,,,,,,,
140814,0.200984,-0.280218,0.312036,0.253667,-0.175918,-0.0249713,0.871242,-0.0312097,0.300372,0.757309,0.283093,,,,,,,,
140815,-0.763363,0.0540812,-0.577083,-0.701263,-0.324022,0.666696,-1.12985,-0.342589,-0.536525,-0.390463,-0.820426,,,,,,,,
140901,0.894548,0.179992,0.824338,1.30861,0.375725,0.466667,2.59366,1.23971,0.954513,0.93925,1.20435,,,,,,,,
140902,-2.53459,-0.610388,-2.20852,-1.98964,-0.667379,-1.34164,-2.35793,-1.66784,-1.21353,-1.97798,-1.81212,,,,,,,,
140903,1.70018,0.084278,0.752367,0.7309,-0.0485098,-0.309254,1.30048,0.66746,0.653034,1.04402,0.951329,,,,,,,,
140904,-0.31532,0.200144,-0.479823,0.0293657,0.50333,0.0691117,-0.0308477,0.257231,-0.0618196,0.00564919,0.778849,,,,,,,,
140905,0.449196,-0.142095,0.315877,0.0360862,-0.343643,0.369305,-0.00621187,-0.33349,-0.27991,0.182363,-0.201024,,,,,,,,
140906,1.00114,0.319787,1.0382,0.576193,0.434231,1.3883,0.767894,0.57724,0.380937,0.439634,0.653422,,,,,,,,
140907,-2.95862,-1.07689,-3.21434,-3.06739,-1.00223,-3.1801,-2.72294,-1.95912,-1.38104,-2.28818,-1.96222,,,,,,,,
